model|shuffle|time|usedCC|genCC|lmax|algorithm|solver|difficulty|result
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-0.prod|1.1965346336364746|8|8|1|qx|Sat4j|0|[(1729, [1002]), (1728, [1001])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-0.prod|1.2048327922821045|1|7|1|pqx|Sat4j|0|[(1729, [1002]), (1728, [1001])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-0.prod|58.3910346031189|8|8|1|qx|Sat4j|50|[(1729, [1002]), (1728, [1001])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-0.prod|58.482470989227295|1|7|1|pqx|Sat4j|50|[(1729, [1002]), (1728, [1001])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-0.prod|114.43848609924316|8|8|1|qx|Sat4j|100|[(1729, [1002]), (1728, [1001])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-0.prod|114.0430223941803|1|7|1|pqx|Sat4j|100|[(1729, [1002]), (1728, [1001])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-0.prod|1.200406789779663|8|8|0|qx|Sat4j|0|[(1729, [1002]), (1728, [1001])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-0.prod|59.19658303260803|8|8|0|qx|Sat4j|50|[(1729, [1002]), (1728, [1001])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-0.prod|115.7467999458313|8|8|0|qx|Sat4j|100|[(1729, [1002]), (1728, [1001])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-0.prod|0.013133525848388672|8|8|4|qx|Glucose3|0|[(1729, [1002]), (1728, [1001])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-0.prod|0.026524066925048828|1|21|4|pqx|Glucose3|0|[(1729, [1002]), (1728, [1001])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-0.prod|0.030552387237548828|8|8|4|qx|Glucose3|50|[(1729, [1002]), (1728, [1001])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-0.prod|0.04892301559448242|5|21|4|pqx|Glucose3|50|[(1729, [1002]), (1728, [1001])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-0.prod|0.04394888877868652|8|8|4|qx|Glucose3|100|[(1729, [1002]), (1728, [1001])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-0.prod|0.09303975105285645|5|21|4|pqx|Glucose3|100|[(1729, [1002]), (1728, [1001])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-0.prod|0.012502670288085938|8|8|3|qx|Glucose3|0|[(1729, [1002]), (1728, [1001])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-0.prod|0.0256192684173584|1|13|3|pqx|Glucose3|0|[(1729, [1002]), (1728, [1001])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-0.prod|0.02782750129699707|8|8|3|qx|Glucose3|50|[(1729, [1002]), (1728, [1001])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-0.prod|0.06373929977416992|2|13|3|pqx|Glucose3|50|[(1729, [1002]), (1728, [1001])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-0.prod|0.043817758560180664|8|8|3|qx|Glucose3|100|[(1729, [1002]), (1728, [1001])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-0.prod|0.09633922576904297|3|13|3|pqx|Glucose3|100|[(1729, [1002]), (1728, [1001])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-0.prod|0.012680768966674805|8|8|2|qx|Glucose3|0|[(1729, [1002]), (1728, [1001])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-0.prod|0.027901649475097656|1|12|2|pqx|Glucose3|0|[(1729, [1002]), (1728, [1001])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-0.prod|0.026807546615600586|8|8|2|qx|Glucose3|50|[(1729, [1002]), (1728, [1001])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-0.prod|0.06881999969482422|2|12|2|pqx|Glucose3|50|[(1729, [1002]), (1728, [1001])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-0.prod|0.04358696937561035|8|8|2|qx|Glucose3|100|[(1729, [1002]), (1728, [1001])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-0.prod|0.10564446449279785|2|12|2|pqx|Glucose3|100|[(1729, [1002]), (1728, [1001])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-0.prod|0.011748313903808594|8|8|1|qx|Glucose3|0|[(1729, [1002]), (1728, [1001])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-0.prod|0.030521631240844727|1|7|1|pqx|Glucose3|0|[(1729, [1002]), (1728, [1001])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-0.prod|0.026979684829711914|8|8|1|qx|Glucose3|50|[(1729, [1002]), (1728, [1001])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-0.prod|0.07916760444641113|1|7|1|pqx|Glucose3|50|[(1729, [1002]), (1728, [1001])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-0.prod|0.04603099822998047|8|8|1|qx|Glucose3|100|[(1729, [1002]), (1728, [1001])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-0.prod|0.12145781517028809|1|7|1|pqx|Glucose3|100|[(1729, [1002]), (1728, [1001])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-0.prod|0.011705636978149414|8|8|0|qx|Glucose3|0|[(1729, [1002]), (1728, [1001])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-0.prod|0.027539968490600586|8|8|0|qx|Glucose3|50|[(1729, [1002]), (1728, [1001])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-0.prod|0.04157853126525879|8|8|0|qx|Glucose3|100|[(1729, [1002]), (1728, [1001])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-1.prod|2.732135057449341|18|18|4|qx|Sat4j|0|[(1714, [1001]), (1678, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-1.prod|1.968017339706421|6|47|4|pqx|Sat4j|0|[(1714, [1001]), (1678, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-1.prod|132.89151787757874|18|18|4|qx|Sat4j|50|[(1714, [1001]), (1678, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-1.prod|91.58294153213501|5|47|4|pqx|Sat4j|50|[(1714, [1001]), (1678, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-1.prod|263.83016538619995|18|18|4|qx|Sat4j|100|[(1714, [1001]), (1678, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-1.prod|181.79416942596436|6|47|4|pqx|Sat4j|100|[(1714, [1001]), (1678, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-1.prod|2.7815372943878174|18|18|3|qx|Sat4j|0|[(1714, [1001]), (1678, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-1.prod|1.9123849868774414|5|31|3|pqx|Sat4j|0|[(1714, [1001]), (1678, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-1.prod|131.6193790435791|18|18|3|qx|Sat4j|50|[(1714, [1001]), (1678, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-1.prod|90.59470868110657|5|31|3|pqx|Sat4j|50|[(1714, [1001]), (1678, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-1.prod|263.9331057071686|18|18|3|qx|Sat4j|100|[(1714, [1001]), (1678, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-1.prod|178.6327667236328|8|31|3|pqx|Sat4j|100|[(1714, [1001]), (1678, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-1.prod|2.733858823776245|18|18|2|qx|Sat4j|0|[(1714, [1001]), (1678, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-1.prod|2.244494676589966|2|26|2|pqx|Sat4j|0|[(1714, [1001]), (1678, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-1.prod|131.22434854507446|18|18|2|qx|Sat4j|50|[(1714, [1001]), (1678, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-1.prod|107.31660914421082|3|26|2|pqx|Sat4j|50|[(1714, [1001]), (1678, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-1.prod|262.1485245227814|18|18|2|qx|Sat4j|100|[(1714, [1001]), (1678, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-1.prod|211.99384355545044|3|26|2|pqx|Sat4j|100|[(1714, [1001]), (1678, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-1.prod|2.7549312114715576|18|18|1|qx|Sat4j|0|[(1714, [1001]), (1678, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-1.prod|2.7717490196228027|1|17|1|pqx|Sat4j|0|[(1714, [1001]), (1678, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-1.prod|132.3711519241333|18|18|1|qx|Sat4j|50|[(1714, [1001]), (1678, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-1.prod|131.70854139328003|1|17|1|pqx|Sat4j|50|[(1714, [1001]), (1678, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-1.prod|264.5848925113678|18|18|1|qx|Sat4j|100|[(1714, [1001]), (1678, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-1.prod|263.2613832950592|1|17|1|pqx|Sat4j|100|[(1714, [1001]), (1678, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-1.prod|2.747584819793701|18|18|0|qx|Sat4j|0|[(1714, [1001]), (1678, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-1.prod|132.3290662765503|18|18|0|qx|Sat4j|50|[(1714, [1001]), (1678, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-1.prod|263.3109657764435|18|18|0|qx|Sat4j|100|[(1714, [1001]), (1678, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-1.prod|0.031378984451293945|18|18|4|qx|Glucose3|0|[(1714, [1001]), (1678, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-1.prod|0.05338120460510254|4|47|4|pqx|Glucose3|0|[(1714, [1001]), (1678, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-1.prod|0.09999632835388184|18|18|4|qx|Glucose3|50|[(1714, [1001]), (1678, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-1.prod|0.12345170974731445|6|47|4|pqx|Glucose3|50|[(1714, [1001]), (1678, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-1.prod|0.16985440254211426|18|18|4|qx|Glucose3|100|[(1714, [1001]), (1678, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-1.prod|0.19466042518615723|8|47|4|pqx|Glucose3|100|[(1714, [1001]), (1678, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-1.prod|0.030261754989624023|18|18|3|qx|Glucose3|0|[(1714, [1001]), (1678, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-1.prod|0.04986453056335449|2|31|3|pqx|Glucose3|0|[(1714, [1001]), (1678, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-1.prod|0.0944054126739502|18|18|3|qx|Glucose3|50|[(1714, [1001]), (1678, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-1.prod|0.1223137378692627|6|31|3|pqx|Glucose3|50|[(1714, [1001]), (1678, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-1.prod|0.17282915115356445|18|18|3|qx|Glucose3|100|[(1714, [1001]), (1678, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-1.prod|0.22677302360534668|6|31|3|pqx|Glucose3|100|[(1714, [1001]), (1678, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-1.prod|0.02929091453552246|18|18|2|qx|Glucose3|0|[(1714, [1001]), (1678, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-1.prod|0.05560755729675293|3|26|2|pqx|Glucose3|0|[(1714, [1001]), (1678, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-1.prod|0.09258198738098145|18|18|2|qx|Glucose3|50|[(1714, [1001]), (1678, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-1.prod|0.14329791069030762|4|26|2|pqx|Glucose3|50|[(1714, [1001]), (1678, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-1.prod|0.1597154140472412|18|18|2|qx|Glucose3|100|[(1714, [1001]), (1678, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-1.prod|0.2318403720855713|3|26|2|pqx|Glucose3|100|[(1714, [1001]), (1678, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-1.prod|0.028003454208374023|18|18|1|qx|Glucose3|0|[(1714, [1001]), (1678, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-1.prod|0.06251144409179688|1|17|1|pqx|Glucose3|0|[(1714, [1001]), (1678, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-1.prod|0.09092164039611816|18|18|1|qx|Glucose3|50|[(1714, [1001]), (1678, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-1.prod|0.19640088081359863|1|17|1|pqx|Glucose3|50|[(1714, [1001]), (1678, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-1.prod|0.15862345695495605|18|18|1|qx|Glucose3|100|[(1714, [1001]), (1678, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-1.prod|0.330181360244751|1|17|1|pqx|Glucose3|100|[(1714, [1001]), (1678, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-1.prod|0.024743318557739258|18|18|0|qx|Glucose3|0|[(1714, [1001]), (1678, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-1.prod|0.08976984024047852|18|18|0|qx|Glucose3|50|[(1714, [1001]), (1678, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-1.prod|0.15579652786254883|18|18|0|qx|Glucose3|100|[(1714, [1001]), (1678, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-2.prod|2.4140079021453857|16|16|4|qx|Sat4j|0|[(1725, [1001]), (1681, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-2.prod|1.6277146339416504|8|40|4|pqx|Sat4j|0|[(1725, [1001]), (1681, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-2.prod|117.98849987983704|16|16|4|qx|Sat4j|50|[(1725, [1001]), (1681, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-2.prod|78.67828798294067|5|40|4|pqx|Sat4j|50|[(1725, [1001]), (1681, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-2.prod|231.32863306999207|16|16|4|qx|Sat4j|100|[(1725, [1001]), (1681, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-2.prod|150.71046900749207|7|40|4|pqx|Sat4j|100|[(1725, [1001]), (1681, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-2.prod|2.4428365230560303|16|16|3|qx|Sat4j|0|[(1725, [1001]), (1681, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-2.prod|1.7541663646697998|5|30|3|pqx|Sat4j|0|[(1725, [1001]), (1681, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-2.prod|118.24403262138367|16|16|3|qx|Sat4j|50|[(1725, [1001]), (1681, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-2.prod|84.51323437690735|4|30|3|pqx|Sat4j|50|[(1725, [1001]), (1681, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-2.prod|230.33707547187805|16|16|3|qx|Sat4j|100|[(1725, [1001]), (1681, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-2.prod|164.6891074180603|5|30|3|pqx|Sat4j|100|[(1725, [1001]), (1681, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-2.prod|2.442451000213623|16|16|2|qx|Sat4j|0|[(1725, [1001]), (1681, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-2.prod|1.9331395626068115|4|22|2|pqx|Sat4j|0|[(1725, [1001]), (1681, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-2.prod|116.42394256591797|16|16|2|qx|Sat4j|50|[(1725, [1001]), (1681, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-2.prod|91.93851375579834|4|22|2|pqx|Sat4j|50|[(1725, [1001]), (1681, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-2.prod|234.13290572166443|16|16|2|qx|Sat4j|100|[(1725, [1001]), (1681, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-2.prod|181.05681705474854|4|22|2|pqx|Sat4j|100|[(1725, [1001]), (1681, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-2.prod|2.4105827808380127|16|16|1|qx|Sat4j|0|[(1725, [1001]), (1681, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-2.prod|2.4438929557800293|1|15|1|pqx|Sat4j|0|[(1725, [1001]), (1681, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-2.prod|117.15222597122192|16|16|1|qx|Sat4j|50|[(1725, [1001]), (1681, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-2.prod|116.94895267486572|1|15|1|pqx|Sat4j|50|[(1725, [1001]), (1681, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-2.prod|233.60398888587952|16|16|1|qx|Sat4j|100|[(1725, [1001]), (1681, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-2.prod|231.01553297042847|1|15|1|pqx|Sat4j|100|[(1725, [1001]), (1681, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-2.prod|2.4468820095062256|16|16|0|qx|Sat4j|0|[(1725, [1001]), (1681, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-2.prod|116.81287693977356|16|16|0|qx|Sat4j|50|[(1725, [1001]), (1681, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-2.prod|231.14220523834229|16|16|0|qx|Sat4j|100|[(1725, [1001]), (1681, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-2.prod|0.028284072875976562|16|16|4|qx|Glucose3|0|[(1725, [1001]), (1681, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-2.prod|0.04446244239807129|3|40|4|pqx|Glucose3|0|[(1725, [1001]), (1681, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-2.prod|0.07503104209899902|16|16|4|qx|Glucose3|50|[(1725, [1001]), (1681, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-2.prod|0.1006779670715332|9|40|4|pqx|Glucose3|50|[(1725, [1001]), (1681, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-2.prod|0.12200379371643066|16|16|4|qx|Glucose3|100|[(1725, [1001]), (1681, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-2.prod|0.16264557838439941|8|40|4|pqx|Glucose3|100|[(1725, [1001]), (1681, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-2.prod|0.026255369186401367|16|16|3|qx|Glucose3|0|[(1725, [1001]), (1681, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-2.prod|0.04676008224487305|1|30|3|pqx|Glucose3|0|[(1725, [1001]), (1681, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-2.prod|0.07296419143676758|16|16|3|qx|Glucose3|50|[(1725, [1001]), (1681, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-2.prod|0.10316967964172363|5|30|3|pqx|Glucose3|50|[(1725, [1001]), (1681, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-2.prod|0.12688374519348145|16|16|3|qx|Glucose3|100|[(1725, [1001]), (1681, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-2.prod|0.1725635528564453|6|30|3|pqx|Glucose3|100|[(1725, [1001]), (1681, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-2.prod|0.025120973587036133|16|16|2|qx|Glucose3|0|[(1725, [1001]), (1681, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-2.prod|0.04814743995666504|2|22|2|pqx|Glucose3|0|[(1725, [1001]), (1681, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-2.prod|0.07151103019714355|16|16|2|qx|Glucose3|50|[(1725, [1001]), (1681, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-2.prod|0.12694549560546875|5|22|2|pqx|Glucose3|50|[(1725, [1001]), (1681, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-2.prod|0.1266005039215088|16|16|2|qx|Glucose3|100|[(1725, [1001]), (1681, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-2.prod|0.2028639316558838|5|22|2|pqx|Glucose3|100|[(1725, [1001]), (1681, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-2.prod|0.02485823631286621|16|16|1|qx|Glucose3|0|[(1725, [1001]), (1681, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-2.prod|0.06200814247131348|1|15|1|pqx|Glucose3|0|[(1725, [1001]), (1681, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-2.prod|0.07210969924926758|16|16|1|qx|Glucose3|50|[(1725, [1001]), (1681, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-2.prod|0.1645510196685791|1|15|1|pqx|Glucose3|50|[(1725, [1001]), (1681, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-2.prod|0.11787128448486328|16|16|1|qx|Glucose3|100|[(1725, [1001]), (1681, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-2.prod|0.28046584129333496|1|15|1|pqx|Glucose3|100|[(1725, [1001]), (1681, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-2.prod|0.026109933853149414|16|16|0|qx|Glucose3|0|[(1725, [1001]), (1681, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-2.prod|0.0694112777709961|16|16|0|qx|Glucose3|50|[(1725, [1001]), (1681, [1002])]
./cnf/bench/model_2.cnf|./cnf/bench/prod-2-2.prod|0.11682677268981934|16|16|0|qx|Glucose3|100|[(1725, [1001]), (1681, [1002])]
./cnf/bench/model_1.cnf|./cnf/bench/prod-1-0.prod|0.9972512722015381|7|7|4|qx|Sat4j|0|[(1726, [1001])]
./cnf/bench/model_1.cnf|./cnf/bench/prod-1-0.prod|0.778670072555542|1|21|4|pqx|Sat4j|0|[(1726, [1001])]
./cnf/bench/model_1.cnf|./cnf/bench/prod-1-0.prod|48.47077655792236|7|7|4|qx|Sat4j|50|[(1726, [1001])]
./cnf/bench/model_1.cnf|./cnf/bench/prod-1-0.prod|36.84415030479431|2|21|4|pqx|Sat4j|50|[(1726, [1001])]
./cnf/bench/model_1.cnf|./cnf/bench/prod-1-0.prod|95.630286693573|7|7|4|qx|Sat4j|100|[(1726, [1001])]
./cnf/bench/model_1.cnf|./cnf/bench/prod-1-0.prod|70.6935863494873|4|21|4|pqx|Sat4j|100|[(1726, [1001])]
./cnf/bench/model_1.cnf|./cnf/bench/prod-1-0.prod|1.028376579284668|7|7|3|qx|Sat4j|0|[(1726, [1001])]
./cnf/bench/model_1.cnf|./cnf/bench/prod-1-0.prod|0.6731646060943604|4|12|3|pqx|Sat4j|0|[(1726, [1001])]
./cnf/bench/model_1.cnf|./cnf/bench/prod-1-0.prod|48.75262236595154|7|7|3|qx|Sat4j|50|[(1726, [1001])]
./cnf/bench/model_1.cnf|./cnf/bench/prod-1-0.prod|31.990481853485107|1|12|3|pqx|Sat4j|50|[(1726, [1001])]
./cnf/bench/model_1.cnf|./cnf/bench/prod-1-0.prod|95.35315489768982|7|7|3|qx|Sat4j|100|[(1726, [1001])]
./cnf/bench/model_1.cnf|./cnf/bench/prod-1-0.prod|63.42174410820007|1|12|3|pqx|Sat4j|100|[(1726, [1001])]
./cnf/bench/model_1.cnf|./cnf/bench/prod-1-0.prod|1.0141022205352783|7|7|2|qx|Sat4j|0|[(1726, [1001])]
./cnf/bench/model_1.cnf|./cnf/bench/prod-1-0.prod|1.0753118991851807|1|12|2|pqx|Sat4j|0|[(1726, [1001])]
./cnf/bench/model_1.cnf|./cnf/bench/prod-1-0.prod|48.249776124954224|7|7|2|qx|Sat4j|50|[(1726, [1001])]
./cnf/bench/model_1.cnf|./cnf/bench/prod-1-0.prod|50.366711378097534|1|12|2|pqx|Sat4j|50|[(1726, [1001])]
./cnf/bench/model_1.cnf|./cnf/bench/prod-1-0.prod|94.39182329177856|7|7|2|qx|Sat4j|100|[(1726, [1001])]
./cnf/bench/model_1.cnf|./cnf/bench/prod-1-0.prod|101.66045689582825|1|12|2|pqx|Sat4j|100|[(1726, [1001])]
./cnf/bench/model_1.cnf|./cnf/bench/prod-1-0.prod|1.0177042484283447|7|7|1|qx|Sat4j|0|[(1726, [1001])]
./cnf/bench/model_1.cnf|./cnf/bench/prod-1-0.prod|1.0388920307159424|1|6|1|pqx|Sat4j|0|[(1726, [1001])]
./cnf/bench/model_1.cnf|./cnf/bench/prod-1-0.prod|48.69812631607056|7|7|1|qx|Sat4j|50|[(1726, [1001])]
./cnf/bench/model_1.cnf|./cnf/bench/prod-1-0.prod|48.84225535392761|1|6|1|pqx|Sat4j|50|[(1726, [1001])]
./cnf/bench/model_1.cnf|./cnf/bench/prod-1-0.prod|95.35756993293762|7|7|1|qx|Sat4j|100|[(1726, [1001])]
./cnf/bench/model_1.cnf|./cnf/bench/prod-1-0.prod|95.33178997039795|1|6|1|pqx|Sat4j|100|[(1726, [1001])]
./cnf/bench/model_1.cnf|./cnf/bench/prod-1-0.prod|1.0069701671600342|7|7|0|qx|Sat4j|0|[(1726, [1001])]
./cnf/bench/model_1.cnf|./cnf/bench/prod-1-0.prod|48.7926664352417|7|7|0|qx|Sat4j|50|[(1726, [1001])]
./cnf/bench/model_1.cnf|./cnf/bench/prod-1-0.prod|97.97434067726135|7|7|0|qx|Sat4j|100|[(1726, [1001])]
./cnf/bench/model_1.cnf|./cnf/bench/prod-1-0.prod|0.011821269989013672|7|7|4|qx|Glucose3|0|[(1726, [1001])]
./cnf/bench/model_1.cnf|./cnf/bench/prod-1-0.prod|0.025169849395751953|1|21|4|pqx|Glucose3|0|[(1726, [1001])]
./cnf/bench/model_1.cnf|./cnf/bench/prod-1-0.prod|0.021156787872314453|7|7|4|qx|Glucose3|50|[(1726, [1001])]
./cnf/bench/model_1.cnf|./cnf/bench/prod-1-0.prod|0.047432899475097656|4|21|4|pqx|Glucose3|50|[(1726, [1001])]
./cnf/bench/model_1.cnf|./cnf/bench/prod-1-0.prod|0.02791118621826172|7|7|4|qx|Glucose3|100|[(1726, [1001])]
./cnf/bench/model_1.cnf|./cnf/bench/prod-1-0.prod|0.07755565643310547|3|21|4|pqx|Glucose3|100|[(1726, [1001])]
./cnf/bench/model_1.cnf|./cnf/bench/prod-1-0.prod|0.010871171951293945|7|7|3|qx|Glucose3|0|[(1726, [1001])]
